000000 000000 [hunk] lha start:002000 end:00ef60
000001 000001 [args] e skid.lha_
000002 000002 [home] .
00940b 00b99e: b540                : eor.w   D2, D0
00940c 00b9a0: 51c9 ffee           : dbra    D1, $b990
00940d 00b990: 1418                : move.b  (A0)+, D2
00940e 00b992: b102                : eor.b   D0, D2
00940f 00b994: e048                : lsr.w   #8, D0
009466 00b996: c443                : and.w   D3, D2
009467 00b998: d442                : add.w   D2, D2
009468 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009469 00b99e: b540                : eor.w   D2, D0
00946a 00b9a0: 51c9 ffee           : dbra    D1, $b990
00946b 00b990: 1418                : move.b  (A0)+, D2
00946c 00b992: b102                : eor.b   D0, D2
00946d 00b994: e048                : lsr.w   #8, D0
0094c4 00b996: c443                : and.w   D3, D2
0094c5 00b998: d442                : add.w   D2, D2
0094c6 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
0094c7 00b99e: b540                : eor.w   D2, D0
0094c8 00b9a0: 51c9 ffee           : dbra    D1, $b990
0094c9 00b990: 1418                : move.b  (A0)+, D2
0094ca 00b992: b102                : eor.b   D0, D2
0094cb 00b994: e048                : lsr.w   #8, D0
009522 00b996: c443                : and.w   D3, D2
009523 00b998: d442                : add.w   D2, D2
009524 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009525 00b99e: b540                : eor.w   D2, D0
009526 00b9a0: 51c9 ffee           : dbra    D1, $b990
009527 00b990: 1418                : move.b  (A0)+, D2
009528 00b992: b102                : eor.b   D0, D2
009529 00b994: e048                : lsr.w   #8, D0
009580 00b996: c443                : and.w   D3, D2
009581 00b998: d442                : add.w   D2, D2
009582 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009583 00b99e: b540                : eor.w   D2, D0
009584 00b9a0: 51c9 ffee           : dbra    D1, $b990
009585 00b990: 1418                : move.b  (A0)+, D2
009586 00b992: b102                : eor.b   D0, D2
009587 00b994: e048                : lsr.w   #8, D0
0095de 00b996: c443                : and.w   D3, D2
0095df 00b998: d442                : add.w   D2, D2
0095e0 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
0095e1 00b99e: b540                : eor.w   D2, D0
0095e2 00b9a0: 51c9 ffee           : dbra    D1, $b990
0095e3 00b990: 1418                : move.b  (A0)+, D2
0095e4 00b992: b102                : eor.b   D0, D2
0095e5 00b994: e048                : lsr.w   #8, D0
00963c 00b996: c443                : and.w   D3, D2
00963d 00b998: d442                : add.w   D2, D2
00963e 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
00963f 00b99e: b540                : eor.w   D2, D0
009640 00b9a0: 51c9 ffee           : dbra    D1, $b990
009641 00b990: 1418                : move.b  (A0)+, D2
009642 00b992: b102                : eor.b   D0, D2
009643 00b994: e048                : lsr.w   #8, D0
00969a 00b996: c443                : and.w   D3, D2
00969b 00b998: d442                : add.w   D2, D2
00969c 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
00969d 00b99e: b540                : eor.w   D2, D0
00969e 00b9a0: 51c9 ffee           : dbra    D1, $b990
00969f 00b990: 1418                : move.b  (A0)+, D2
0096a0 00b992: b102                : eor.b   D0, D2
0096a1 00b994: e048                : lsr.w   #8, D0
0096f8 00b996: c443                : and.w   D3, D2
0096f9 00b998: d442                : add.w   D2, D2
0096fa 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
0096fb 00b99e: b540                : eor.w   D2, D0
0096fc 00b9a0: 51c9 ffee           : dbra    D1, $b990
0096fd 00b990: 1418                : move.b  (A0)+, D2
0096fe 00b992: b102                : eor.b   D0, D2
0096ff 00b994: e048                : lsr.w   #8, D0
009756 00b996: c443                : and.w   D3, D2
009757 00b998: d442                : add.w   D2, D2
009758 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009759 00b99e: b540                : eor.w   D2, D0
00975a 00b9a0: 51c9 ffee           : dbra    D1, $b990
00975b 00b990: 1418                : move.b  (A0)+, D2
00975c 00b992: b102                : eor.b   D0, D2
00975d 00b994: e048                : lsr.w   #8, D0
0097b4 00b996: c443                : and.w   D3, D2
0097b5 00b998: d442                : add.w   D2, D2
0097b6 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
0097b7 00b99e: b540                : eor.w   D2, D0
0097b8 00b9a0: 51c9 ffee           : dbra    D1, $b990
0097b9 00b990: 1418                : move.b  (A0)+, D2
0097ba 00b992: b102                : eor.b   D0, D2
0097bb 00b994: e048                : lsr.w   #8, D0
009812 00b996: c443                : and.w   D3, D2
009813 00b998: d442                : add.w   D2, D2
009814 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009815 00b99e: b540                : eor.w   D2, D0
009816 00b9a0: 51c9 ffee           : dbra    D1, $b990
009817 00b990: 1418                : move.b  (A0)+, D2
009818 00b992: b102                : eor.b   D0, D2
009819 00b994: e048                : lsr.w   #8, D0
009870 00b996: c443                : and.w   D3, D2
009871 00b998: d442                : add.w   D2, D2
009872 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009873 00b99e: b540                : eor.w   D2, D0
009874 00b9a0: 51c9 ffee           : dbra    D1, $b990
009875 00b990: 1418                : move.b  (A0)+, D2
009876 00b992: b102                : eor.b   D0, D2
009877 00b994: e048                : lsr.w   #8, D0
0098ce 00b996: c443                : and.w   D3, D2
0098cf 00b998: d442                : add.w   D2, D2
0098d0 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
0098d1 00b99e: b540                : eor.w   D2, D0
0098d2 00b9a0: 51c9 ffee           : dbra    D1, $b990
0098d3 00b990: 1418                : move.b  (A0)+, D2
0098d4 00b992: b102                : eor.b   D0, D2
0098d5 00b994: e048                : lsr.w   #8, D0
00992c 00b996: c443                : and.w   D3, D2
00992d 00b998: d442                : add.w   D2, D2
00992e 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
00992f 00b99e: b540                : eor.w   D2, D0
009930 00b9a0: 51c9 ffee           : dbra    D1, $b990
009931 00b990: 1418                : move.b  (A0)+, D2
009932 00b992: b102                : eor.b   D0, D2
009933 00b994: e048                : lsr.w   #8, D0
00998a 00b996: c443                : and.w   D3, D2
00998b 00b998: d442                : add.w   D2, D2
00998c 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
00998d 00b99e: b540                : eor.w   D2, D0
00998e 00b9a0: 51c9 ffee           : dbra    D1, $b990
00998f 00b990: 1418                : move.b  (A0)+, D2
009990 00b992: b102                : eor.b   D0, D2
009991 00b994: e048                : lsr.w   #8, D0
0099e8 00b996: c443                : and.w   D3, D2
0099e9 00b998: d442                : add.w   D2, D2
0099ea 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
0099eb 00b99e: b540                : eor.w   D2, D0
0099ec 00b9a0: 51c9 ffee           : dbra    D1, $b990
0099ed 00b990: 1418                : move.b  (A0)+, D2
0099ee 00b992: b102                : eor.b   D0, D2
0099ef 00b994: e048                : lsr.w   #8, D0
009a46 00b996: c443                : and.w   D3, D2
009a47 00b998: d442                : add.w   D2, D2
009a48 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009a49 00b99e: b540                : eor.w   D2, D0
009a4a 00b9a0: 51c9 ffee           : dbra    D1, $b990
009a4b 00b990: 1418                : move.b  (A0)+, D2
009a4c 00b992: b102                : eor.b   D0, D2
009a4d 00b994: e048                : lsr.w   #8, D0
009aa4 00b996: c443                : and.w   D3, D2
009aa5 00b998: d442                : add.w   D2, D2
009aa6 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009aa7 00b99e: b540                : eor.w   D2, D0
009aa8 00b9a0: 51c9 ffee           : dbra    D1, $b990
009aa9 00b990: 1418                : move.b  (A0)+, D2
009aaa 00b992: b102                : eor.b   D0, D2
009aab 00b994: e048                : lsr.w   #8, D0
009b02 00b996: c443                : and.w   D3, D2
009b03 00b998: d442                : add.w   D2, D2
009b04 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009b05 00b99e: b540                : eor.w   D2, D0
009b06 00b9a0: 51c9 ffee           : dbra    D1, $b990
009b07 00b990: 1418                : move.b  (A0)+, D2
009b08 00b992: b102                : eor.b   D0, D2
009b09 00b994: e048                : lsr.w   #8, D0
009b60 00b996: c443                : and.w   D3, D2
009b61 00b998: d442                : add.w   D2, D2
009b62 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009b63 00b99e: b540                : eor.w   D2, D0
009b64 00b9a0: 51c9 ffee           : dbra    D1, $b990
009b65 00b990: 1418                : move.b  (A0)+, D2
009b66 00b992: b102                : eor.b   D0, D2
009b67 00b994: e048                : lsr.w   #8, D0
009bbe 00b996: c443                : and.w   D3, D2
009bbf 00b998: d442                : add.w   D2, D2
009bc0 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009bc1 00b99e: b540                : eor.w   D2, D0
009bc2 00b9a0: 51c9 ffee           : dbra    D1, $b990
009bc3 00b990: 1418                : move.b  (A0)+, D2
009bc4 00b992: b102                : eor.b   D0, D2
009bc5 00b994: e048                : lsr.w   #8, D0
009c1c 00b996: c443                : and.w   D3, D2
009c1d 00b998: d442                : add.w   D2, D2
009c1e 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009c1f 00b99e: b540                : eor.w   D2, D0
009c20 00b9a0: 51c9 ffee           : dbra    D1, $b990
009c21 00b990: 1418                : move.b  (A0)+, D2
009c22 00b992: b102                : eor.b   D0, D2
009c23 00b994: e048                : lsr.w   #8, D0
009c7a 00b996: c443                : and.w   D3, D2
009c7b 00b998: d442                : add.w   D2, D2
009c7c 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009c7d 00b99e: b540                : eor.w   D2, D0
009c7e 00b9a0: 51c9 ffee           : dbra    D1, $b990
009c7f 00b990: 1418                : move.b  (A0)+, D2
009c80 00b992: b102                : eor.b   D0, D2
009c81 00b994: e048                : lsr.w   #8, D0
009cd8 00b996: c443                : and.w   D3, D2
009cd9 00b998: d442                : add.w   D2, D2
009cda 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009cdb 00b99e: b540                : eor.w   D2, D0
009cdc 00b9a0: 51c9 ffee           : dbra    D1, $b990
009cdd 00b990: 1418                : move.b  (A0)+, D2
009cde 00b992: b102                : eor.b   D0, D2
009cdf 00b994: e048                : lsr.w   #8, D0
009d36 00b996: c443                : and.w   D3, D2
009d37 00b998: d442                : add.w   D2, D2
009d38 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009d39 00b99e: b540                : eor.w   D2, D0
009d3a 00b9a0: 51c9 ffee           : dbra    D1, $b990
009d3b 00b990: 1418                : move.b  (A0)+, D2
009d3c 00b992: b102                : eor.b   D0, D2
009d3d 00b994: e048                : lsr.w   #8, D0
009d94 00b996: c443                : and.w   D3, D2
009d95 00b998: d442                : add.w   D2, D2
009d96 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009d97 00b99e: b540                : eor.w   D2, D0
009d98 00b9a0: 51c9 ffee           : dbra    D1, $b990
009d99 00b990: 1418                : move.b  (A0)+, D2
009d9a 00b992: b102                : eor.b   D0, D2
009d9b 00b994: e048                : lsr.w   #8, D0
009df2 00b996: c443                : and.w   D3, D2
009df3 00b998: d442                : add.w   D2, D2
009df4 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009df5 00b99e: b540                : eor.w   D2, D0
009df6 00b9a0: 51c9 ffee           : dbra    D1, $b990
009df7 00b990: 1418                : move.b  (A0)+, D2
009df8 00b992: b102                : eor.b   D0, D2
009df9 00b994: e048                : lsr.w   #8, D0
009e50 00b996: c443                : and.w   D3, D2
009e51 00b998: d442                : add.w   D2, D2
009e52 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009e53 00b99e: b540                : eor.w   D2, D0
009e54 00b9a0: 51c9 ffee           : dbra    D1, $b990
009e55 00b990: 1418                : move.b  (A0)+, D2
009e56 00b992: b102                : eor.b   D0, D2
009e57 00b994: e048                : lsr.w   #8, D0
009eae 00b996: c443                : and.w   D3, D2
009eaf 00b998: d442                : add.w   D2, D2
009eb0 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009eb1 00b99e: b540                : eor.w   D2, D0
009eb2 00b9a0: 51c9 ffee           : dbra    D1, $b990
009eb3 00b990: 1418                : move.b  (A0)+, D2
009eb4 00b992: b102                : eor.b   D0, D2
009eb5 00b994: e048                : lsr.w   #8, D0
009f0c 00b996: c443                : and.w   D3, D2
009f0d 00b998: d442                : add.w   D2, D2
009f0e 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009f0f 00b99e: b540                : eor.w   D2, D0
009f10 00b9a0: 51c9 ffee           : dbra    D1, $b990
009f11 00b990: 1418                : move.b  (A0)+, D2
009f12 00b992: b102                : eor.b   D0, D2
009f13 00b994: e048                : lsr.w   #8, D0
009f6a 00b996: c443                : and.w   D3, D2
009f6b 00b998: d442                : add.w   D2, D2
009f6c 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009f6d 00b99e: b540                : eor.w   D2, D0
009f6e 00b9a0: 51c9 ffee           : dbra    D1, $b990
009f6f 00b990: 1418                : move.b  (A0)+, D2
009f70 00b992: b102                : eor.b   D0, D2
009f71 00b994: e048                : lsr.w   #8, D0
009fc8 00b996: c443                : and.w   D3, D2
009fc9 00b998: d442                : add.w   D2, D2
009fca 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
009fcb 00b99e: b540                : eor.w   D2, D0
009fcc 00b9a0: 51c9 ffee           : dbra    D1, $b990
009fcd 00b990: 1418                : move.b  (A0)+, D2
009fce 00b992: b102                : eor.b   D0, D2
009fcf 00b994: e048                : lsr.w   #8, D0
00a026 00b996: c443                : and.w   D3, D2
00a027 00b998: d442                : add.w   D2, D2
00a028 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
00a029 00b99e: b540                : eor.w   D2, D0
00a02a 00b9a0: 51c9 ffee           : dbra    D1, $b990
00a02b 00b990: 1418                : move.b  (A0)+, D2
00a02c 00b992: b102                : eor.b   D0, D2
00a02d 00b994: e048                : lsr.w   #8, D0
00a084 00b996: c443                : and.w   D3, D2
00a085 00b998: d442                : add.w   D2, D2
00a086 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
00a087 00b99e: b540                : eor.w   D2, D0
00a088 00b9a0: 51c9 ffee           : dbra    D1, $b990
00a089 00b990: 1418                : move.b  (A0)+, D2
00a08a 00b992: b102                : eor.b   D0, D2
00a08b 00b994: e048                : lsr.w   #8, D0
00a0e2 00b996: c443                : and.w   D3, D2
00a0e3 00b998: d442                : add.w   D2, D2
00a0e4 00b99a: 343b 200c           : move.w  ($c,PC,D2.w), D2
00a0e5 00b99e: b540                : eor.w   D2, D0
00a0e6 00b9a0: 51c9 ffee           : dbra    D1, $b990
00a0e7 00b990: 1418                : move.b  (A0)+, D2
00a0e8 00b992: b102                : eor.b   D0, D2
00a0e9 00b994: e048                : lsr.w   #8, D0
00a140 00b996: c443                : and.w   D3, D2
00a141 00b998: d442                : add.w   D2, D2
